corn,crackers,orange,apple,orange
onion,onion,orange,coke,onion
orange,crackers,orange,apple,orange
apple,onion,orange,coke,orange
cereal,crackers,cereal,apple,cereal
potato_chips,coke,grape_juice,crackers,crackers
apple,crackers,cereal,apple,apple
orange_juice,apple,orange_juice,cereal,orange_juice
potato_chips,grape_juice,orange,bread,bread
onion,grape_juice,coke,onion,onion
bread,bread,apple,crackers,bread
jelly,grape_juice,jelly,cereal,jelly
orange_juice,orange,potato_chips,apple,orange
jelly,apple,orange_juice,coke,apple
coke,cereal,potato_chips,corn,potato_chips
apple,bread,orange,potato_chips,orange
cereal,cereal,onion,grape_juice,cereal
jelly,jelly,orange,potato_chips,jelly
grape_juice,crackers,orange_juice,cereal,orange_juice
orange_juice,crackers,potato_chips,jelly,jelly
orange,grape_juice,orange,apple,orange
grape_juice,grape_juice,cereal,orange_juice,grape_juice
orange_juice,onion,bread,grape_juice,grape_juice
orange,orange_juice,potato_chips,coke,orange_juice
orange,grape_juice,orange_juice,bread,orange_juice
corn,coke,corn,orange,corn
grape_juice,bread,apple,crackers,apple
bread,apple,crackers,coke,crackers
grape_juice,corn,apple,jelly,jelly
orange_juice,coke,crackers,bread,coke
onion,apple,coke,grape_juice,apple
jelly,corn,jelly,coke,jelly
orange,bread,orange_juice,apple,apple
orange_juice,cereal,potato_chips,coke,coke
jelly,cereal,grape_juice,crackers,grape_juice
crackers,orange_juice,cereal,orange,cereal
grape_juice,jelly,orange_juice,apple,orange_juice
crackers,grape_juice,orange,bread,bread
potato_chips,apple,bread,potato_chips,potato_chips
potato_chips,crackers,grape_juice,potato_chips,potato_chips
apple,apple,potato_chips,orange_juice,apple
grape_juice,orange_juice,potato_chips,crackers,orange_juice
onion,corn,bread,orange,orange
apple,cereal,orange,crackers,orange
onion,onion,grape_juice,orange,onion
onion,orange,bread,coke,orange
orange_juice,orange_juice,onion,orange,orange_juice
orange,potato_chips,corn,onion,onion
coke,crackers,coke,potato_chips,coke
potato_chips,cereal,orange_juice,jelly,cereal
cereal,coke,cereal,onion,cereal
potato_chips,crackers,orange,grape_juice,crackers
corn,cereal,crackers,corn,corn
coke,coke,corn,grape_juice,coke
apple,grape_juice,jelly,coke,jelly
coke,coke,corn,orange,coke
crackers,coke,potato_chips,onion,potato_chips
jelly,orange,bread,onion,bread
apple,onion,potato_chips,jelly,onion
grape_juice,onion,apple,coke,coke
jelly,onion,jelly,corn,jelly
orange,jelly,potato_chips,apple,apple
cereal,jelly,onion,cereal,cereal
grape_juice,cereal,coke,orange,coke
cereal,apple,cereal,corn,cereal
crackers,cereal,crackers,onion,crackers
apple,orange,apple,onion,apple
onion,cereal,orange,apple,apple
cereal,jelly,coke,cereal,cereal
coke,coke,orange_juice,orange,coke
corn,apple,corn,bread,corn
bread,coke,crackers,bread,bread
coke,onion,apple,potato_chips,potato_chips
bread,bread,corn,potato_chips,bread
coke,grape_juice,orange_juice,corn,orange_juice
onion,coke,cereal,onion,onion
grape_juice,coke,grape_juice,cereal,grape_juice
onion,orange_juice,orange,jelly,orange
grape_juice,bread,cereal,grape_juice,grape_juice
corn,corn,jelly,coke,corn
corn,bread,corn,potato_chips,corn
jelly,cereal,coke,corn,cereal
orange,grape_juice,apple,orange_juice,apple
corn,crackers,jelly,grape_juice,crackers
orange_juice,orange_juice,coke,bread,orange_juice
orange_juice,orange_juice,cereal,coke,orange_juice
onion,onion,coke,jelly,onion
orange,cereal,orange,crackers,orange
orange_juice,corn,cereal,orange_juice,orange_juice
grape_juice,corn,orange,grape_juice,grape_juice
onion,onion,bread,corn,onion
potato_chips,bread,orange,jelly,bread
apple,apple,crackers,coke,apple
cereal,grape_juice,cereal,corn,cereal
jelly,orange,jelly,coke,jelly
grape_juice,coke,grape_juice,crackers,grape_juice
orange_juice,bread,apple,crackers,apple
orange_juice,corn,crackers,orange,orange
orange,orange_juice,cereal,orange,orange
crackers,onion,bread,corn,bread
cereal,cereal,orange,crackers,cereal
corn,corn,bread,orange,corn
orange,grape_juice,jelly,orange,orange
corn,grape_juice,jelly,orange,orange
crackers,coke,crackers,cereal,crackers
crackers,cereal,onion,apple,cereal
bread,bread,cereal,orange_juice,bread
orange,crackers,apple,corn,apple
onion,bread,apple,crackers,apple
orange_juice,apple,potato_chips,grape_juice,grape_juice
jelly,apple,jelly,orange,jelly
crackers,bread,orange,jelly,bread
crackers,apple,jelly,orange,jelly
onion,apple,cereal,potato_chips,apple
corn,grape_juice,apple,cereal,apple
coke,apple,jelly,coke,coke
potato_chips,crackers,potato_chips,jelly,potato_chips
cereal,coke,crackers,cereal,cereal
grape_juice,onion,orange_juice,corn,orange_juice
grape_juice,coke,corn,grape_juice,grape_juice
orange,onion,apple,potato_chips,apple
cereal,cereal,coke,orange,cereal
jelly,jelly,potato_chips,coke,jelly
orange,orange_juice,potato_chips,bread,orange_juice
apple,cereal,bread,apple,apple
corn,corn,crackers,orange,corn
grape_juice,onion,bread,corn,corn
orange_juice,cereal,coke,bread,coke
orange_juice,jelly,orange_juice,apple,orange_juice
corn,crackers,orange,grape_juice,orange
apple,jelly,cereal,orange,orange
orange_juice,orange,crackers,potato_chips,orange
crackers,cereal,coke,orange,cereal
potato_chips,crackers,potato_chips,apple,potato_chips
onion,crackers,onion,orange_juice,onion
jelly,grape_juice,apple,cereal,grape_juice
cereal,apple,cereal,potato_chips,cereal
corn,grape_juice,orange_juice,corn,corn
orange,bread,orange,potato_chips,orange
grape_juice,apple,grape_juice,onion,grape_juice
orange,grape_juice,jelly,cereal,jelly
orange_juice,crackers,corn,coke,coke
cereal,coke,bread,apple,bread
bread,orange_juice,grape_juice,crackers,crackers
onion,crackers,bread,corn,corn
apple,apple,orange_juice,corn,apple
orange,orange,bread,coke,orange
cereal,orange,cereal,grape_juice,cereal
coke,cereal,orange_juice,onion,orange_juice
bread,bread,orange,crackers,bread
corn,corn,apple,grape_juice,corn
grape_juice,coke,crackers,bread,coke
jelly,apple,grape_juice,onion,grape_juice
orange_juice,apple,corn,potato_chips,apple
apple,grape_juice,cereal,potato_chips,grape_juice
bread,apple,corn,bread,bread
crackers,crackers,orange,apple,crackers
onion,jelly,cereal,orange,orange
coke,cereal,onion,grape_juice,grape_juice
cereal,orange_juice,cereal,orange,cereal
orange,corn,apple,grape_juice,apple
orange_juice,cereal,onion,grape_juice,grape_juice
cereal,bread,jelly,onion,bread
corn,coke,grape_juice,cereal,cereal
potato_chips,crackers,orange,jelly,crackers
corn,cereal,bread,corn,corn
bread,cereal,crackers,bread,bread
cereal,potato_chips,jelly,cereal,cereal
apple,grape_juice,corn,jelly,corn
grape_juice,orange_juice,corn,bread,orange_juice
coke,orange_juice,coke,bread,coke
orange,grape_juice,coke,onion,onion
apple,coke,onion,bread,onion
orange,apple,jelly,crackers,apple
apple,apple,potato_chips,grape_juice,apple
jelly,jelly,coke,crackers,jelly
orange,cereal,bread,onion,onion
potato_chips,coke,crackers,bread,crackers
crackers,bread,jelly,onion,bread
jelly,orange,crackers,potato_chips,crackers
orange,crackers,onion,potato_chips,onion
potato_chips,bread,orange,crackers,crackers
apple,jelly,orange_juice,onion,onion
coke,orange,bread,orange_juice,orange_juice
orange,cereal,orange,apple,orange
orange_juice,orange,corn,orange_juice,orange_juice
orange_juice,jelly,bread,cereal,jelly
coke,corn,jelly,coke,coke
cereal,jelly,cereal,crackers,cereal
grape_juice,potato_chips,grape_juice,orange,grape_juice
orange_juice,crackers,potato_chips,apple,apple
potato_chips,jelly,crackers,onion,crackers
potato_chips,crackers,potato_chips,cereal,potato_chips
orange_juice,grape_juice,orange,orange_juice,orange_juice
grape_juice,onion,grape_juice,crackers,grape_juice
cereal,cereal,bread,apple,cereal
orange_juice,jelly,potato_chips,apple,jelly
coke,corn,grape_juice,bread,grape_juice
apple,coke,crackers,orange_juice,orange_juice
coke,crackers,bread,corn,crackers
grape_juice,onion,bread,grape_juice,grape_juice
cereal,cereal,crackers,bread,cereal
orange,grape_juice,apple,bread,apple
grape_juice,grape_juice,coke,onion,grape_juice
orange_juice,coke,orange_juice,corn,orange_juice
orange_juice,orange_juice,corn,potato_chips,orange_juice
grape_juice,jelly,bread,corn,jelly
crackers,bread,jelly,apple,bread
cereal,apple,cereal,coke,cereal
crackers,orange_juice,cereal,coke,cereal
apple,cereal,orange,apple,apple
grape_juice,potato_chips,grape_juice,onion,grape_juice
jelly,orange_juice,coke,jelly,jelly
grape_juice,cereal,potato_chips,coke,coke
potato_chips,apple,cereal,jelly,cereal
crackers,crackers,cereal,apple,crackers
potato_chips,grape_juice,cereal,potato_chips,potato_chips
cereal,cereal,orange_juice,jelly,cereal
grape_juice,potato_chips,grape_juice,jelly,grape_juice
apple,apple,cereal,potato_chips,apple
jelly,grape_juice,onion,corn,grape_juice
corn,corn,cereal,orange_juice,corn
onion,cereal,potato_chips,coke,cereal
orange_juice,coke,corn,onion,coke
bread,jelly,crackers,onion,crackers
crackers,crackers,potato_chips,jelly,crackers
corn,coke,corn,grape_juice,corn
apple,onion,bread,crackers,onion
onion,apple,jelly,coke,apple
grape_juice,orange,cereal,grape_juice,grape_juice
corn,corn,potato_chips,orange,corn
cereal,grape_juice,apple,orange_juice,apple
grape_juice,grape_juice,apple,orange_juice,grape_juice
orange_juice,grape_juice,apple,orange_juice,orange_juice
corn,onion,orange_juice,corn,corn
apple,onion,grape_juice,orange,orange
grape_juice,coke,corn,onion,coke
onion,jelly,apple,onion,onion
onion,grape_juice,coke,orange,orange
coke,potato_chips,onion,orange,potato_chips
jelly,crackers,orange,jelly,jelly
apple,grape_juice,apple,cereal,apple
bread,orange_juice,potato_chips,jelly,jelly
apple,coke,cereal,onion,onion
apple,apple,onion,bread,apple
orange,potato_chips,grape_juice,onion,onion
grape_juice,grape_juice,orange,bread,grape_juice
jelly,corn,orange,jelly,jelly
corn,grape_juice,cereal,orange_juice,cereal
onion,orange_juice,coke,jelly,jelly
orange_juice,apple,orange_juice,corn,orange_juice
orange,potato_chips,onion,orange,orange
potato_chips,cereal,potato_chips,coke,potato_chips
crackers,corn,grape_juice,bread,bread
orange,bread,jelly,apple,apple
bread,orange_juice,cereal,coke,cereal
bread,bread,orange,apple,bread
bread,jelly,bread,crackers,bread
apple,jelly,potato_chips,apple,apple
onion,apple,orange_juice,coke,apple
corn,orange,bread,orange_juice,orange
apple,orange,cereal,grape_juice,orange
coke,grape_juice,bread,coke,coke
coke,orange,jelly,coke,coke
apple,onion,apple,coke,apple
coke,coke,crackers,orange_juice,coke
potato_chips,orange_juice,potato_chips,jelly,potato_chips
corn,crackers,corn,coke,corn
orange,orange,corn,orange_juice,orange
jelly,grape_juice,jelly,coke,jelly
jelly,cereal,orange,corn,cereal
onion,coke,bread,potato_chips,bread
cereal,corn,potato_chips,orange,potato_chips
bread,grape_juice,bread,jelly,bread
